project_url,repo_group_url
https://devpost.com/software/beyondtwitch,https://gitlab.com/beyondtwitch
https://devpost.com/software/cryptogrannies,https://github.com/daveappleton
https://devpost.com/software/hashedge,https://github.com/hashedge
https://devpost.com/software/xyo-network,https://github.com/xyoraclenetwork
https://devpost.com/software/holoyummy-personal-concierge,https://github.com/holoyummypersonalconcerige
https://devpost.com/software/calendar-chatbot-utils,https://github.com/ichach-m-i-sc
https://devpost.com/software/queueme,https://gitlab.com/queueme
https://devpost.com/software/groupr-1fy8hl,https://github.com/cruzhacks2019groupr
https://devpost.com/software/interview-trainer,https://github.com/hack-roll-2019
https://devpost.com/software/zopper,https://github.com/spartahack2019
https://devpost.com/software/iris-io,https://github.com/cruzhacks2019
https://devpost.com/software/bluff-iwnodu,http://github.com/bluff-kerfuffler
https://devpost.com/software/spotty-4ieb5a,https://github.com/facerecon
https://devpost.com/software/pint-pourer,https://github.com/pint-pourer
https://devpost.com/software/airline-buddy,https://github.com/tamuhack19
https://devpost.com/software/go-getter,https://github.com/tresbestias
https://devpost.com/software/cuparkit,http://github.com/cuparkit
https://devpost.com/software/auto2fa,https://github.com/auto2fa
https://devpost.com/software/travelcon,https://github.com/gsuhacksquad
https://devpost.com/software/spotif-ai-tyv30l,https://github.com/spotif-ai
https://devpost.com/software/temporary-uioxk9,https://github.com/bahtibyte
https://devpost.com/software/a-class-room-out-of-this-world,http://github.com/ttp293
https://devpost.com/software/blur-wg9y25,https://github.com/blur-app
https://devpost.com/software/group-spotify,https://github.com/uottahack19
https://devpost.com/software/nutlogger,https://github.com/nutlogger
https://devpost.com/software/highlight-73um2g,https://github.com/brickhack-v-highlight
https://devpost.com/software/post-hop,http://github.com/posthop
https://devpost.com/software/capital-one-cares,https://github.com/dfw-ninjas
https://devpost.com/software/clubhub-1jfaqu,https://github.com/uciclubhub
https://devpost.com/software/revcoin,https://github.com/usc-walkin
https://devpost.com/software/seamless-space,https://github.com/seamlessspace
https://devpost.com/software/syntype,http://github.com/hackdfw2019
https://devpost.com/software/learnwise-ifug94,https://github.com/hacknyu2019
https://devpost.com/software/nutrilevel,https://github.com/nutrilevel
https://devpost.com/software/triptracker-94jx8u,https://github.com/scriptkiddiesutd
https://devpost.com/software/planting-ahead-w92ydm,https://github.com/planting-ahead
https://devpost.com/software/interrobang,https://github.com/interrobang-org
https://devpost.com/software/seeker-a-lifesaving-drone-for-firefighters,https://github.com/realprashantbhandari
https://devpost.com/software/phone-kebab,https://github.com/cloud-hockey
https://devpost.com/software/auxilium-s73rle,https://github.com/auxilium-hacktech2019
https://devpost.com/software/sidebud,https://github.com/hire-me-please
https://devpost.com/software/trili,https://github.com/trili-org
https://devpost.com/software/respi-mate,https://github.com/respi-mate
https://devpost.com/software/solid,https://github.com/solid-org
https://devpost.com/software/fempower-5inhc0,https://github.com/christinali
https://devpost.com/software/0nefiesta,https://github.com/0nefiesta
https://devpost.com/software/openbook,https://github.com/openbook-project
https://devpost.com/software/unescohack,https://github.com/tweegenous
https://devpost.com/software/crowd-sourced-corpus-generation,https://github.com/hackathon-singapore
https://devpost.com/software/bonit,https://github.com/techtogether-bonita
https://devpost.com/software/deepcheck-dphtv6,https://github.com/dishsrivastava?tab=repositories
https://devpost.com/software/hive-03you4,https://github.com/hive-iot
https://devpost.com/software/perfectgrandkid,http://github.com/perfectgrandkid
https://devpost.com/software/poseidon-2tnmb1,https://github.com/maritimehack2019
https://devpost.com/software/decent-life,https://github.com/brexitcollegelondon
https://devpost.com/software/foodup-jlepq7,https://github.com/lahacks2019
https://devpost.com/software/on-the-bloc-0lfkb2,https://github.com/hackhouston-team
https://devpost.com/software/snapoo,https://github.com/pooperscoop
https://devpost.com/software/cultivate-the-world,https://github.com/cultivatetheworld
https://devpost.com/software/can-be-no7pjg,https://github.com/minerva-eyecan
https://devpost.com/software/2chan,https://github.com/screentegrity
https://devpost.com/software/sbotlite-drln6c,https://github.com/sbotlite
https://devpost.com/software/autism-app,https://github.com/athenahacks19
https://devpost.com/software/nodewaste,https://github.com/node-waste
https://devpost.com/software/skinsense-ik2wgq,https://github.com/ryanlee7132
https://devpost.com/software/booktrax,https://github.com/gradhax
https://devpost.com/software/lemon-r80kf2,https://github.com/optitruck
https://devpost.com/software/roadreader-go7zwh,https://github.com/roadreader
https://devpost.com/software/vrfest,https://github.com/vrfest
https://devpost.com/software/dtok-amfc4e,https://github.com/ethcapetown
https://devpost.com/software/strongertogether,https://github.com/f8strongertogether
https://devpost.com/software/social_score,https://l.messenger.com/l.php?u=https%3a%2f%2fgithub.com%2fjwyterlin%2fsocialfvs&h=at0xphnl4fajdoxaaphqxvwbo5lo51xydows2mz416vbfa6neirf2kl4t-r2i0hbeeddpoycrekpegs-j0kgluyxq07vpebe50p24pqev6cncdkg3q8et3kguni7jnygiwhomowmnqvrqiugzart5a
https://devpost.com/software/the-city-watch,https://github.com/team-citywatch
https://devpost.com/software/opencurriculum-by-wattba,https://github.com/wattba
https://devpost.com/software/kaxan,https://github.com/team-kaxan?tab=projects
https://devpost.com/software/wastefun-xkancq,https://github.com/hackathon-25
https://devpost.com/software/fluffy-hounder,https://github.com/ioton-2019
https://devpost.com/software/moose-early-traffic-warning-system,https://github.com/mooseetws
https://devpost.com/software/lanewarn,https://github.com/lanewarn
https://devpost.com/software/indoor-parcel-service,https://github.com/hackaburg2019-indoor-parcel-service
https://devpost.com/software/smart-shopping-nu0r1g,https://gitlab.com/smartshopping
https://devpost.com/software/epitech,https://github.com/latticecontrolsystems
https://devpost.com/software/internet-service-monitoring-for-schools,https://github.com/unicef-isp-manager
https://devpost.com/software/0xsu-ethereum-short-urls,https://github.com/du4e
https://devpost.com/software/ultralight-beam,https://github.com/ultralight-beam
https://devpost.com/software/french-toast-kitty,https://github.com/frenchtoastkitty
https://devpost.com/software/ethnyc-unicef-challenge,https://github.com/ethnycunicef
https://devpost.com/software/ethny-tracker,https://github.com/nachofiles
https://devpost.com/software/steggy-smart-chair,https://github.com/ryanlee7132
https://devpost.com/software/smartpromises,https://github.com/funfun-zaszas
https://devpost.com/software/medsnake,https://github.com/ryanlee7132
https://devpost.com/software/wall-eco,https://github.com/ryanlee7132
https://devpost.com/software/bloha,https://gitlab.com/hakachain
https://devpost.com/software/guess-boo,https://l.messenger.com/l.php?u=https%3a%2f%2fgithub.com%2fxinyizou%2fsnapguess&h=at3uls7n82zdllo0uek3x3l3uvrx9fp1votgxvrg-nqgcjvlq4vspjuamxyn1jl880cad-_m-tznntp0svvbzldkvj1xn-f65bswyqpvcxostgxnrtof8ro7hcgewlgzczuy7nimbzgh7qocljuuiq
https://devpost.com/software/clone_trello,https://github.com/clonetrelloapi
https://devpost.com/software/videeyecall,http://www.github.com/whomentorsdotcom
https://devpost.com/software/shell-tapup-on-carplay,http://www.github.com/whomentorsdotcom
https://devpost.com/software/tincubeth,https://github.com/tincubeth
https://devpost.com/software/rpa-facebook-chatbot-framework,https://gitlab.com/powerup-hackathon
https://devpost.com/software/fire-4kjq1s,https://github.com/ayesha1
https://devpost.com/software/xsble,https://github.com/xsible
https://devpost.com/software/shared-mobility-protocol,https://github.com/sharedmobilityprotocol
https://devpost.com/software/96-hungr,https://github.com/hungr-group
https://devpost.com/software/evryt,https://github.com/evryt
https://devpost.com/software/metastamp,https://github.com/metastamp
https://devpost.com/software/jarvis-wetdn3,https://github.com/vikramcs
https://devpost.com/software/duck-power,https://github.com/pennapps-duck-power
https://devpost.com/software/helpinghand-yctan3,https://github.com/pennhelpinghand
https://devpost.com/software/digi-ties,https://github.com/aaineza
https://devpost.com/software/beatsme-4d07ze,https://github.com/goose-gang
https://devpost.com/software/picky-eaterz,https://github.com/picky-eaters
https://devpost.com/software/td-student-analyser,https://github.com/td-student-analyzer
https://devpost.com/software/extend-a-h-a-n-d,https://github.com/hackflixandchill
https://devpost.com/software/goosenet-an-anonymous-community-for-your-apartment,https://github.com/hack-the-loo-2019
https://devpost.com/software/relativityar,https://github.com/relativityar
https://devpost.com/software/the-charitables,https://github.com/the-charitables
https://devpost.com/software/allevi-aid,https://github.com/mohitbagri
